Region,Division,State,year,num_crimes
West,Mountain,Montana,1981.0,2004.0
Midwest,West North Central,Nebraska,1981.0,2861.0
West,Mountain,Nevada,1981.0,7574.999999999999
Northeast,New England,New Hampshire,1981.0,1375.0000000000002
Northeast,Middle Atlantic,New Jersey,1981.0,46673.99999999999
West,Mountain,New Mexico,1981.0,8913.0
Northeast,Middle Atlantic,New York,1981.0,188178.00000000003
South,South Atlantic,North Carolina,1981.0,25986.0
Midwest,West North Central,North Dakota,1981.0,443.99999999999994
Midwest,East North Central,Ohio,1981.0,53509.0
South,West South Central,Oklahoma,1981.0,13223.0
West,Pacific,Oregon,1981.0,12671.0
Northeast,Middle Atlantic,Pennsylvania,1981.0,44104.0
Northeast,New England,Rhode Island,1981.0,4205.0
South,South Atlantic,South Carolina,1981.0,20275.0
Midwest,West North Central,South Dakota,1981.0,718.0
South,East South Central,Tennessee,1981.0,19019.0
South,West South Central,Texas,1981.0,78560.0
West,Mountain,Utah,1981.0,4527.0
Northeast,New England,Vermont,1981.0,659.0
South,South Atlantic,Virginia,1981.0,17456.0
West,Pacific,Washington,1981.0,18839.0
South,South Atlantic,West Virginia,1981.0,3410.0
Midwest,East North Central,Wisconsin,1981.0,8904.0
West,Mountain,Wyoming,1981.0,2116.0
South,East South Central,Alabama,1982.0,17653.0
West,Pacific,Alaska,1982.0,2732.0
West,Mountain,Arizona,1982.0,14785.0
South,West South Central,Arkansas,1982.0,7438.0
West,Pacific,California,1982.0,201428.99999999997
West,Mountain,Colorado,1982.0,15354.0
Northeast,New England,Connecticut,1982.0,12597.000000000002
South,South Atlantic,Delaware,1982.0,3370.0
South,South Atlantic,District of Columbia,1982.0,13397.0
South,South Atlantic,Florida,1982.0,93410.99999999999
South,South Atlantic,Georgia,1982.0,26963.0
West,Pacific,Hawaii,1982.0,2542.0
West,Mountain,Idaho,1982.0,2501.0
Midwest,East North Central,Illinois,1982.0,88644.00000000001
Midwest,East North Central,Indiana,1982.0,16444.0
Midwest,West North Central,Iowa,1982.0,5018.0
Midwest,West North Central,Kansas,1982.0,8088.0
South,East South Central,Kentucky,1982.0,11550.0
South,West South Central,Louisiana,1982.0,29185.0
Northeast,New England,Maine,1982.0,1847.0
South,South Atlantic,Maryland,1982.0,36254.0
Northeast,New England,Massachusetts,1982.0,33031.0
Midwest,East North Central,Michigan,1982.0,59806.0
Midwest,West North Central,Minnesota,1982.0,9062.0
South,East South Central,Mississippi,1982.0,7515.0
Midwest,West North Central,Missouri,1982.0,25078.0
West,Mountain,Montana,1982.0,1801.0
Midwest,West North Central,Nebraska,1982.0,3640.9999999999995
West,Mountain,Nevada,1982.0,7096.0
Northeast,New England,New Hampshire,1982.0,1187.0
Northeast,Middle Atlantic,New Jersey,1982.0,45175.00000000001
West,Mountain,New Mexico,1982.0,9982.0
Northeast,Middle Atlantic,New York,1982.0,174833.00000000003
South,South Atlantic,North Carolina,1982.0,26865.0
Midwest,West North Central,North Dakota,1982.0,414.0
Midwest,East North Central,Ohio,1982.0,47126.00000000001
South,West South Central,Oklahoma,1982.0,14103.000000000002
West,Pacific,Oregon,1982.0,12529.000000000002
Northeast,Middle Atlantic,Pennsylvania,1982.0,42767.0
Northeast,New England,Rhode Island,1982.0,3849.0
South,South Atlantic,South Carolina,1982.0,23060.999999999996
Midwest,West North Central,South Dakota,1982.0,683.9999999999999
South,East South Central,Tennessee,1982.0,19586.0
South,West South Central,Texas,1982.0,88178.0
West,Mountain,Utah,1982.0,4440.0
Northeast,New England,Vermont,1982.0,655.0
South,South Atlantic,Virginia,1982.0,16970.0
West,Pacific,Washington,1982.0,17251.0
South,South Atlantic,West Virginia,1982.0,3405.0000000000005
Midwest,East North Central,Wisconsin,1982.0,9077.0
West,Mountain,Wyoming,1982.0,1527.0
South,East South Central,Alabama,1983.0,16471.0
West,Pacific,Alaska,1983.0,2939.9999999999995
West,Mountain,Arizona,1983.0,14642.000000000002
South,West South Central,Arkansas,1983.0,6930.0
West,Pacific,California,1983.0,194491.0
West,Mountain,Colorado,1983.0,14955.0
Northeast,New England,Connecticut,1983.0,11767.0
South,South Atlantic,Delaware,1983.0,2746.0
South,South Atlantic,District of Columbia,1983.0,11932.999999999998
South,South Atlantic,Florida,1983.0,88291.99999999999
South,South Atlantic,Georgia,1983.0,26179.0
West,Pacific,Hawaii,1983.0,2579.0
West,Mountain,Idaho,1983.0,2361.0
Midwest,East North Central,Illinois,1983.0,83629.0
Midwest,East North Central,Indiana,1983.0,15547.0
Midwest,West North Central,Iowa,1983.0,5262.0
Midwest,West North Central,Kansas,1983.0,7919.000000000001
South,East South Central,Kentucky,1983.0,11966.999999999998
South,West South Central,Louisiana,1983.0,28444.0
Northeast,New England,Maine,1983.0,1828.9999999999998
South,South Atlantic,Maryland,1983.0,34736.0
Northeast,New England,Massachusetts,1983.0,33264.0
Midwest,East North Central,Michigan,1983.0,64993.0
Midwest,West North Central,Minnesota,1983.0,7909.0
South,East South Central,Mississippi,1983.0,7255.0
Midwest,West North Central,Missouri,1983.0,23718.0
West,Mountain,Montana,1983.0,1737.0000000000002
Midwest,West North Central,Nebraska,1983.0,3477.0000000000005
West,Mountain,Nevada,1983.0,5838.0
Northeast,New England,New Hampshire,1983.0,1200.0
Northeast,Middle Atlantic,New Jersey,1983.0,41304.0
West,Mountain,New Mexico,1983.0,9608.0
Northeast,Middle Atlantic,New York,1983.0,161489.0
South,South Atlantic,North Carolina,1983.0,24911.0
Midwest,West North Central,North Dakota,1983.0,364.99999999999994
Midwest,East North Central,Ohio,1983.0,42759.0
South,West South Central,Oklahoma,1983.0,13964.0
West,Pacific,Oregon,1983.0,12986.0
Northeast,Middle Atlantic,Pennsylvania,1983.0,40782.0
Northeast,New England,Rhode Island,1983.0,3392.0
South,South Atlantic,South Carolina,1983.0,20133.0
Midwest,West North Central,South Dakota,1983.0,840.0
South,East South Central,Tennessee,1983.0,18836.0
South,West South Central,Texas,1983.0,80546.0
West,Mountain,Utah,1983.0,4144.0
Northeast,New England,Vermont,1983.0,696.0
South,South Atlantic,Virginia,1983.0,16236.0
West,Pacific,Washington,1983.0,15986.0
South,South Atlantic,West Virginia,1983.0,3375.0
Midwest,East North Central,Wisconsin,1983.0,9070.0
West,Mountain,Wyoming,1983.0,1219.0
South,East South Central,Alabama,1984.0,17204.0
West,Pacific,Alaska,1984.0,3108.0
West,Mountain,Arizona,1984.0,15756.0
South,West South Central,Arkansas,1984.0,7549.0
West,Pacific,California,1984.0,195589.0
West,Mountain,Colorado,1984.0,14548.0
Northeast,New England,Connecticut,1984.0,12422.0
South,South Atlantic,Delaware,1984.0,2671.0
South,South Atlantic,District of Columbia,1984.0,10725.0
South,South Atlantic,Florida,1984.0,95270.0
South,South Atlantic,Georgia,1984.0,27935.0
West,Pacific,Hawaii,1984.0,2409.0
West,Mountain,Idaho,1984.0,2355.0
Midwest,East North Central,Illinois,1984.0,83441.0
Midwest,East North Central,Indiana,1984.0,16781.0
Midwest,West North Central,Iowa,1984.0,5781.0
Midwest,West North Central,Kansas,1984.0,8147.0
South,East South Central,Kentucky,1984.0,10342.0
South,West South Central,Louisiana,1984.0,30251.000000000004
Northeast,New England,Maine,1984.0,1831.9999999999998
South,South Atlantic,Maryland,1984.0,34455.0
Northeast,New England,Massachusetts,1984.0,30362.0
Midwest,East North Central,Michigan,1984.0,68979.0
Midwest,West North Central,Minnesota,1984.0,8802.0
South,East South Central,Mississippi,1984.0,7326.0
Midwest,West North Central,Missouri,1984.0,23071.0
West,Mountain,Montana,1984.0,1958.0
Midwest,West North Central,Nebraska,1984.0,3627.0
West,Mountain,Nevada,1984.0,5726.0
Northeast,New England,New Hampshire,1984.0,1308.0
Northeast,Middle Atlantic,New Jersey,1984.0,39659.0
West,Mountain,New Mexico,1984.0,9798.0
Northeast,Middle Atlantic,New York,1984.0,162157.0
South,South Atlantic,North Carolina,1984.0,24885.0
Midwest,West North Central,North Dakota,1984.0,368.0
Midwest,East North Central,Ohio,1984.0,41430.0
South,West South Central,Oklahoma,1984.0,13437.999999999998
West,Pacific,Oregon,1984.0,13533.0
Northeast,Middle Atlantic,Pennsylvania,1984.0,38154.0
Northeast,New England,Rhode Island,1984.0,3220.0
South,South Atlantic,South Carolina,1984.0,20607.0
Midwest,West North Central,South Dakota,1984.0,1041.0
South,East South Central,Tennessee,1984.0,21010.0
South,West South Central,Texas,1984.0,80737.0
West,Mountain,Utah,1984.0,4035.0
Northeast,New England,Vermont,1984.0,769.0
South,South Atlantic,Virginia,1984.0,16660.0
West,Pacific,Washington,1984.0,17676.0
South,South Atlantic,West Virginia,1984.0,3283.0
Midwest,East North Central,Wisconsin,1984.0,9367.0
West,Mountain,Wyoming,1984.0,1237.0
South,East South Central,Alabama,1985.0,18398.0
West,Pacific,Alaska,1985.0,3031.0
West,Mountain,Arizona,1985.0,19202.0
South,West South Central,Arkansas,1985.0,8199.0
West,Pacific,California,1985.0,201763.0
West,Mountain,Colorado,1985.0,15218.999999999998
Northeast,New England,Connecticut,1985.0,12758.000000000002
South,South Atlantic,Delaware,1985.0,2695.0
South,South Atlantic,District of Columbia,1985.0,10171.0
South,South Atlantic,Florida,1985.0,106971.0
South,South Atlantic,Georgia,1985.0,30311.0
West,Pacific,Hawaii,1985.0,2313.0
West,Mountain,Idaho,1985.0,2360.0
Midwest,East North Central,Illinois,1985.0,82448.0
Midwest,East North Central,Indiana,1985.0,17014.0
Midwest,West North Central,Iowa,1985.0,6106.0
Midwest,West North Central,Kansas,1985.0,8716.0
South,East South Central,Kentucky,1985.0,11384.0
South,West South Central,Louisiana,1985.0,31108.0
Northeast,New England,Maine,1985.0,1950.0
South,South Atlantic,Maryland,1985.0,36655.0
Northeast,New England,Massachusetts,1985.0,31333.999999999996
Midwest,East North Central,Michigan,1985.0,66714.0
Midwest,West North Central,Minnesota,1985.0,10751.0
South,East South Central,Mississippi,1985.0,7079.0
Midwest,West North Central,Missouri,1985.0,25321.0
West,Mountain,Montana,1985.0,1722.0
Midwest,West North Central,Nebraska,1985.0,3821.0
West,Mountain,Nevada,1985.0,6244.0
Northeast,New England,New Hampshire,1985.0,1405.0
Northeast,Middle Atlantic,New Jersey,1985.0,41172.0
West,Mountain,New Mexico,1985.0,10207.0
Northeast,Middle Atlantic,New York,1985.0,165365.0
South,South Atlantic,North Carolina,1985.0,26327.0
Midwest,West North Central,North Dakota,1985.0,322.0
Midwest,East North Central,Ohio,1985.0,41000.0
South,West South Central,Oklahoma,1985.0,13930.000000000002
West,Pacific,Oregon,1985.0,14807.0
Northeast,Middle Atlantic,Pennsylvania,1985.0,39240.0
Northeast,New England,Rhode Island,1985.0,3355.0
South,South Atlantic,South Carolina,1985.0,21121.0
Midwest,West North Central,South Dakota,1985.0,967.0
South,East South Central,Tennessee,1985.0,22592.0
South,West South Central,Texas,1985.0,90030.0
West,Mountain,Utah,1985.0,4398.0
Northeast,New England,Vermont,1985.0,790.0
South,South Atlantic,Virginia,1985.0,16813.0
West,Pacific,Washington,1985.0,18757.0
South,South Atlantic,West Virginia,1985.0,3214.0
Midwest,East North Central,Wisconsin,1985.0,9880.0
West,Mountain,Wyoming,1985.0,1307.0
South,East South Central,Alabama,1986.0,22616.0
West,Pacific,Alaska,1986.0,3046.0000000000005
West,Mountain,Arizona,1986.0,21835.0
South,West South Central,Arkansas,1986.0,9365.0
West,Pacific,California,1986.0,248370.0
West,Mountain,Colorado,1986.0,17105.0
Northeast,New England,Connecticut,1986.0,13578.0
South,South Atlantic,Delaware,1986.0,2703.0
South,South Atlantic,District of Columbia,1986.0,9423.0
South,South Atlantic,Florida,1986.0,121013.0
South,South Atlantic,Georgia,1986.0,35869.0
West,Pacific,Hawaii,1986.0,2604.0
West,Mountain,Idaho,1986.0,2232.0
Midwest,East North Central,Illinois,1986.0,93454.0
Midwest,East North Central,Indiana,1986.0,16937.0
Midwest,West North Central,Iowa,1986.0,6703.0
Midwest,West North Central,Kansas,1986.0,9076.0
South,East South Central,Kentucky,1986.0,12467.0
South,West South Central,Louisiana,1986.0,34128.0
Northeast,New England,Maine,1986.0,1726.0
South,South Atlantic,Maryland,1986.0,37177.0
Northeast,New England,Massachusetts,1986.0,32476.0
Midwest,East North Central,Michigan,1986.0,73517.0
Midwest,West North Central,Minnesota,1986.0,11991.0
South,East South Central,Mississippi,1986.0,7196.0
Midwest,West North Central,Missouri,1986.0,29309.999999999996
West,Mountain,Montana,1986.0,1289.0
Midwest,West North Central,Nebraska,1986.0,4196.0
West,Mountain,Nevada,1986.0,6923.0
Northeast,New England,New Hampshire,1986.0,1433.0
Northeast,Middle Atlantic,New Jersey,1986.0,43623.0
West,Mountain,New Mexico,1986.0,10731.0
Northeast,Middle Atlantic,New York,1986.0,175210.0
South,South Atlantic,North Carolina,1986.0,30128.0
Midwest,West North Central,North Dakota,1986.0,348.0
Midwest,East North Central,Ohio,1986.0,45260.0
South,West South Central,Oklahoma,1986.0,14423.0
West,Pacific,Oregon,1986.0,14830.0
Northeast,Middle Atlantic,Pennsylvania,1986.0,42629.0
Northeast,New England,Rhode Island,1986.0,3271.0
South,South Atlantic,South Carolina,1986.0,22789.0
Midwest,West North Central,South Dakota,1986.0,883.0
South,East South Central,Tennessee,1986.0,25919.0
South,West South Central,Texas,1986.0,109925.0
West,Mountain,Utah,1986.0,4441.0
Northeast,New England,Vermont,1986.0,807.0
South,South Atlantic,Virginia,1986.0,17708.0
West,Pacific,Washington,1986.0,19505.0
South,South Atlantic,West Virginia,1986.0,3156.0
Midwest,East North Central,Wisconsin,1986.0,12339.0
West,Mountain,Wyoming,1986.0,1486.0
South,East South Central,Alabama,1987.0,22833.0
West,Pacific,Alaska,1987.0,2391.0
West,Mountain,Arizona,1987.0,20742.0
South,West South Central,Arkansas,1987.0,9839.0
West,Pacific,California,1987.0,253943.0
West,Mountain,Colorado,1987.0,15409.0
Northeast,New England,Connecticut,1987.0,13455.0
South,South Atlantic,Delaware,1987.0,2774.0
South,South Atlantic,District of Columbia,1987.0,10016.0
South,South Atlantic,Florida,1987.0,123168.0
South,South Atlantic,Georgia,1987.0,35868.0
West,Pacific,Hawaii,1987.0,2850.9999999999995
West,Mountain,Idaho,1987.0,2138.0
Midwest,East North Central,Illinois,1987.0,92216.0
Midwest,East North Central,Indiana,1987.0,18169.0
Midwest,West North Central,Iowa,1987.0,6553.0
Midwest,West North Central,Kansas,1987.0,8932.0
South,East South Central,Kentucky,1987.0,12589.0
South,West South Central,Louisiana,1987.0,30916.000000000004
Northeast,New England,Maine,1987.0,1806.0000000000002
South,South Atlantic,Maryland,1987.0,34820.0
Northeast,New England,Massachusetts,1987.0,33060.0
Midwest,East North Central,Michigan,1987.0,71772.0
Midwest,West North Central,Minnesota,1987.0,12118.0
South,East South Central,Mississippi,1987.0,7080.999999999999
Midwest,West North Central,Missouri,1987.0,27792.000000000004
West,Mountain,Montana,1987.0,1223.0
Midwest,West North Central,Nebraska,1987.0,4004.0
West,Mountain,Nevada,1987.0,7005.999999999999
Northeast,New England,New Hampshire,1987.0,1581.0
Northeast,Middle Atlantic,New Jersey,1987.0,41507.0
West,Mountain,New Mexico,1987.0,9427.0
Northeast,Middle Atlantic,New York,1987.0,179690.99999999997
South,South Atlantic,North Carolina,1987.0,31039.0
Midwest,West North Central,North Dakota,1987.0,382.0
Midwest,East North Central,Ohio,1987.0,45436.0
South,West South Central,Oklahoma,1987.0,13664.0
West,Pacific,Oregon,1987.0,14697.0
Northeast,Middle Atlantic,Pennsylvania,1987.0,44087.0
Northeast,New England,Rhode Island,1987.0,3547.0
South,South Atlantic,South Carolina,1987.0,22773.0
Midwest,West North Central,South Dakota,1987.0,849.0
South,East South Central,Tennessee,1987.0,25900.0
South,West South Central,Texas,1987.0,105960.99999999999
West,Mountain,Utah,1987.0,3861.0
Northeast,New England,Vermont,1987.0,748.0
South,South Atlantic,Virginia,1987.0,17414.0
West,Pacific,Washington,1987.0,19945.0
South,South Atlantic,West Virginia,1987.0,2605.0
Midwest,East North Central,Wisconsin,1987.0,12014.0
West,Mountain,Wyoming,1987.0,1387.0
South,East South Central,Alabama,1988.0,23052.0
West,Pacific,Alaska,1988.0,2682.0
West,Mountain,Arizona,1988.0,21147.0
South,West South Central,Arkansas,1988.0,10237.0
West,Pacific,California,1988.0,261912.0
West,Mountain,Colorado,1988.0,15548.0
Northeast,New England,Connecticut,1988.0,14758.999999999998
South,South Atlantic,Delaware,1988.0,2981.0
South,South Atlantic,District of Columbia,1988.0,11914.0
South,South Atlantic,Florida,1988.0,138343.0
South,South Atlantic,Georgia,1988.0,42589.0
West,Pacific,Hawaii,1988.0,2810.0
West,Mountain,Idaho,1988.0,2345.0
Midwest,East North Central,Illinois,1988.0,93556.99999999999
Midwest,East North Central,Indiana,1988.0,21187.0
Midwest,West North Central,Iowa,1988.0,7279.0
Midwest,West North Central,Kansas,1988.0,9083.0
South,East South Central,Kentucky,1988.0,12284.0
South,West South Central,Louisiana,1988.0,31711.0
Northeast,New England,Maine,1988.0,1897.9999999999998
South,South Atlantic,Maryland,1988.0,37466.0
Northeast,New England,Massachusetts,1988.0,36376.0
Midwest,East North Central,Michigan,1988.0,68980.0
Midwest,West North Central,Minnesota,1988.0,12490.0
South,East South Central,Mississippi,1988.0,8544.0
Midwest,West North Central,Missouri,1988.0,28392.999999999996
West,Mountain,Montana,1988.0,989.0
Midwest,West North Central,Nebraska,1988.0,4374.0
West,Mountain,Nevada,1988.0,8275.0
Northeast,New England,New Hampshire,1988.0,1622.0000000000002
Northeast,Middle Atlantic,New Jersey,1988.0,44992.99999999999
West,Mountain,New Mexico,1988.0,9938.0
Northeast,Middle Atlantic,New York,1988.0,196396.0
South,South Atlantic,North Carolina,1988.0,32753.0
Midwest,West North Central,North Dakota,1988.0,392.0
Midwest,East North Central,Ohio,1988.0,49144.0
South,West South Central,Oklahoma,1988.0,14179.0
West,Pacific,Oregon,1988.0,14959.0
Northeast,Middle Atlantic,Pennsylvania,1988.0,43534.0
Northeast,New England,Rhode Island,1988.0,3947.0
South,South Atlantic,South Carolina,1988.0,25889.0
Midwest,West North Central,South Dakota,1988.0,813.0
South,East South Central,Tennessee,1988.0,26205.000000000004
South,West South Central,Texas,1988.0,109498.99999999999
West,Mountain,Utah,1988.0,4110.0
Northeast,New England,Vermont,1988.0,790.9999999999999
South,South Atlantic,Virginia,1988.0,17940.0
West,Pacific,Washington,1988.0,21543.0
South,South Atlantic,West Virginia,1988.0,2476.0
Midwest,East North Central,Wisconsin,1988.0,10414.0
West,Mountain,Wyoming,1988.0,1479.0
South,East South Central,Alabama,1989.0,24329.0
West,Pacific,Alaska,1989.0,2623.0
West,Mountain,Arizona,1989.0,21320.0
South,West South Central,Arkansas,1989.0,11397.0
West,Pacific,California,1989.0,284136.0
West,Mountain,Colorado,1989.0,15636.0
Northeast,New England,Connecticut,1989.0,16576.0
South,South Atlantic,Delaware,1989.0,3745.0
South,South Atlantic,District of Columbia,1989.0,12937.0
South,South Atlantic,Florida,1989.0,140575.0
South,South Atlantic,Georgia,1989.0,47357.0
West,Pacific,Hawaii,1989.0,3004.0
West,Mountain,Idaho,1989.0,2582.0
Midwest,East North Central,Illinois,1989.0,98611.0
Midwest,East North Central,Indiana,1989.0,22735.000000000004
Midwest,West North Central,Iowa,1989.0,7562.999999999999
Midwest,West North Central,Kansas,1989.0,10073.0
South,East South Central,Kentucky,1989.0,13302.0
South,West South Central,Louisiana,1989.0,34257.0
Northeast,New England,Maine,1989.0,1676.0
South,South Atlantic,Maryland,1989.0,40152.0
Northeast,New England,Massachusetts,1989.0,39912.0
Midwest,East North Central,Michigan,1989.0,65760.0
Midwest,West North Central,Minnesota,1989.0,12549.0
South,East South Central,Mississippi,1989.0,8156.0
Midwest,West North Central,Missouri,1989.0,32634.0
West,Mountain,Montana,1989.0,935.0
Midwest,West North Central,Nebraska,1989.0,4503.0
West,Mountain,Nevada,1989.0,6947.0
Northeast,New England,New Hampshire,1989.0,1864.9999999999998
Northeast,Middle Atlantic,New Jersey,1989.0,47110.99999999999
West,Mountain,New Mexico,1989.0,10755.0
Northeast,Middle Atlantic,New York,1989.0,203042.0
South,South Atlantic,North Carolina,1989.0,35902.0
Midwest,West North Central,North Dakota,1989.0,417.00000000000006
Midwest,East North Central,Ohio,1989.0,51108.99999999999
South,West South Central,Oklahoma,1989.0,15847.0
West,Pacific,Oregon,1989.0,14625.0
Northeast,Middle Atlantic,Pennsylvania,1989.0,45586.0
Northeast,New England,Rhode Island,1989.0,3772.0
South,South Atlantic,South Carolina,1989.0,28575.999999999996
Midwest,West North Central,South Dakota,1989.0,969.0000000000001
South,East South Central,Tennessee,1989.0,27118.0
South,West South Central,Texas,1989.0,111889.0
West,Mountain,Utah,1989.0,4417.0
Northeast,New England,Vermont,1989.0,752.9999999999999
South,South Atlantic,Virginia,1989.0,19057.0
West,Pacific,Washington,1989.0,22460.000000000004
South,South Atlantic,West Virginia,1989.0,2724.0
Midwest,East North Central,Wisconsin,1989.0,10834.0
West,Mountain,Wyoming,1989.0,1227.0
South,East South Central,Alabama,1990.0,28630.0
West,Pacific,Alaska,1990.0,2885.0000000000005
West,Mountain,Arizona,1990.0,23910.999999999996
South,West South Central,Arkansas,1990.0,12511.0
West,Pacific,California,1990.0,311051.0
West,Mountain,Colorado,1990.0,17328.0
Northeast,New England,Connecticut,1990.0,18201.0
South,South Atlantic,Delaware,1990.0,4365.0
South,South Atlantic,District of Columbia,1990.0,14919.000000000002
South,South Atlantic,Florida,1990.0,160990.0
South,South Atlantic,Georgia,1990.0,48996.0
West,Pacific,Hawaii,1990.0,3113.0
West,Mountain,Idaho,1990.0,2776.0000000000005
Midwest,East North Central,Illinois,1990.0,110575.0
Midwest,East North Central,Indiana,1990.0,26275.000000000004
Midwest,West North Central,Iowa,1990.0,8321.0
Midwest,West North Central,Kansas,1990.0,11093.000000000002
South,East South Central,Kentucky,1990.0,14386.0
South,West South Central,Louisiana,1990.0,37914.0
Northeast,New England,Maine,1990.0,1759.0
South,South Atlantic,Maryland,1990.0,43940.0
Northeast,New England,Massachusetts,1990.0,44300.0
Midwest,East North Central,Michigan,1990.0,73468.0
Midwest,West North Central,Minnesota,1990.0,13391.999999999998
South,East South Central,Mississippi,1990.0,8758.0
Midwest,West North Central,Missouri,1990.0,36602.0
West,Mountain,Montana,1990.0,1273.0
Midwest,West North Central,Nebraska,1990.0,5209.0
West,Mountain,Nevada,1990.0,7222.0
Northeast,New England,New Hampshire,1990.0,1459.0
Northeast,Middle Atlantic,New Jersey,1990.0,50057.0
West,Mountain,New Mexico,1990.0,11821.0
Northeast,Middle Atlantic,New York,1990.0,212458.00000000003
South,South Atlantic,North Carolina,1990.0,41332.0
Midwest,West North Central,North Dakota,1990.0,471.99999999999994
Midwest,East North Central,Ohio,1990.0,54904.0
South,West South Central,Oklahoma,1990.0,17222.0
West,Pacific,Oregon,1990.0,14405.0
Northeast,Middle Atlantic,Pennsylvania,1990.0,51213.0
Northeast,New England,Rhode Island,1990.0,4334.0
South,South Atlantic,South Carolina,1990.0,34050.0
Midwest,West North Central,South Dakota,1990.0,1133.0
South,East South Central,Tennessee,1990.0,32698.0
South,West South Central,Texas,1990.0,129343.00000000001
West,Mountain,Utah,1990.0,4892.0
Northeast,New England,Vermont,1990.0,716.0
South,South Atlantic,Virginia,1990.0,21694.0
West,Pacific,Washington,1990.0,24410.0
South,South Atlantic,West Virginia,1990.0,3036.0
Midwest,East North Central,Wisconsin,1990.0,12948.0
West,Mountain,Wyoming,1990.0,1367.0
South,East South Central,Alabama,1991.0,34518.0
West,Pacific,Alaska,1991.0,3499.0
West,Mountain,Arizona,1991.0,25151.999999999996
South,West South Central,Arkansas,1991.0,14072.0
West,Pacific,California,1991.0,331122.0
West,Mountain,Colorado,1991.0,18887.0
Northeast,New England,Connecticut,1991.0,17761.0
South,South Atlantic,Delaware,1991.0,4857.0
South,South Atlantic,District of Columbia,1991.0,14671.0
South,South Atlantic,Florida,1991.0,157243.0
South,South Atlantic,Georgia,1991.0,48894.0
West,Pacific,Hawaii,1991.0,2744.0
West,Mountain,Idaho,1991.0,3016.0
Midwest,East North Central,Illinois,1991.0,119955.0
Midwest,East North Central,Indiana,1991.0,28349.0
Midwest,West North Central,Iowa,1991.0,8477.0
Midwest,West North Central,Kansas,1991.0,12465.0
South,East South Central,Kentucky,1991.0,16262.000000000002
South,West South Central,Louisiana,1991.0,40438.0
Northeast,New England,Maine,1991.0,1631.0
South,South Atlantic,Maryland,1991.0,46468.99999999999
Northeast,New England,Massachusetts,1991.0,44138.00000000001
Midwest,East North Central,Michigan,1991.0,75232.0
Midwest,West North Central,Minnesota,1991.0,14006.0
South,East South Central,Mississippi,1991.0,10085.0
Midwest,West North Central,Missouri,1991.0,39358.0
West,Mountain,Montana,1991.0,1130.0
Midwest,West North Central,Nebraska,1991.0,5330.0
West,Mountain,Nevada,1991.0,8693.0
Northeast,New England,New Hampshire,1991.0,1318.0
Northeast,Middle Atlantic,New Jersey,1991.0,49257.0
West,Mountain,New Mexico,1991.0,12922.0
Northeast,Middle Atlantic,New York,1991.0,210184.0
South,South Atlantic,North Carolina,1991.0,44355.0
Midwest,West North Central,North Dakota,1991.0,415.0
Midwest,East North Central,Ohio,1991.0,61460.0
South,West South Central,Oklahoma,1991.0,18533.0
West,Pacific,Oregon,1991.0,14795.0
Northeast,Middle Atlantic,Pennsylvania,1991.0,53824.0
Northeast,New England,Rhode Island,1991.0,4638.0
South,South Atlantic,South Carolina,1991.0,34621.0
Midwest,West North Central,South Dakota,1991.0,1281.0
South,East South Central,Tennessee,1991.0,35955.0
South,West South Central,Texas,1991.0,145743.0
West,Mountain,Utah,1991.0,5077.0
Northeast,New England,Vermont,1991.0,662.0
South,South Atlantic,Virginia,1991.0,23459.0
West,Pacific,Washington,1991.0,26224.0
South,South Atlantic,West Virginia,1991.0,3439.9999999999995
Midwest,East North Central,Wisconsin,1991.0,13723.000000000002
West,Mountain,Wyoming,1991.0,1426.9999999999998
South,East South Central,Alabama,1991.9999999999998,36052.0
West,Pacific,Alaska,1991.9999999999998,3877.0
West,Mountain,Arizona,1991.9999999999998,25706.0
South,West South Central,Arkansas,1991.9999999999998,13831.0
West,Pacific,California,1991.9999999999998,345623.99999999994
West,Mountain,Colorado,1991.9999999999998,20086.0
Northeast,New England,Connecticut,1991.9999999999998,16251.999999999998
South,South Atlantic,Delaware,1991.9999999999998,4280.0
South,South Atlantic,District of Columbia,1991.9999999999998,16685.0
South,South Atlantic,Florida,1991.9999999999998,162827.0
South,South Atlantic,Georgia,1991.9999999999998,49496.0
West,Pacific,Hawaii,1991.9999999999998,2998.0
West,Mountain,Idaho,1991.9999999999998,3003.0000000000005
Midwest,East North Central,Illinois,1991.9999999999998,113663.99999999999
Midwest,East North Central,Indiana,1991.9999999999998,28791.0
Midwest,West North Central,Iowa,1991.9999999999998,7815.999999999999
Midwest,West North Central,Kansas,1991.9999999999998,12888.0
South,East South Central,Kentucky,1991.9999999999998,20107.0
South,West South Central,Louisiana,1991.9999999999998,42209.0
Northeast,New England,Maine,1991.9999999999998,1616.0
South,South Atlantic,Maryland,1991.9999999999998,49084.99999999999
Northeast,New England,Massachusetts,1991.9999999999998,46727.0
Midwest,East North Central,Michigan,1991.9999999999998,72672.0
Midwest,West North Central,Minnesota,1991.9999999999998,15144.0
South,East South Central,Mississippi,1991.9999999999998,10763.0
Midwest,West North Central,Missouri,1991.9999999999998,38448.0
West,Mountain,Montana,1991.9999999999998,1400.0
Midwest,West North Central,Nebraska,1991.9999999999998,5598.000000000001
West,Mountain,Nevada,1991.9999999999998,9247.0
Northeast,New England,New Hampshire,1991.9999999999998,1397.0
Northeast,Middle Atlantic,New Jersey,1991.9999999999998,48745.0
